Baseline Fluorescence (mV),Baseline Fluorescence std (mV),Experiment_ID,Tube_Number
570.125,0.5994789404140899,EXP003K6,1.0
564.5,1.224744871391589,EXP003K6,2.0
553.0,1.224744871391589,EXP003K6,3.0
566.875,1.0532687216470449,EXP003K6,4.0
591.5,1.5811388300841898,EXP003K6,5.0
595.125,1.7633419974582356,EXP003K6,6.0
572.375,0.8569568250501305,EXP003K6,7.0
564.875,2.2043990110685496,EXP003K6,8.0
504.75,1.5612494995995996,EXP004C12,1.0
515.0,1.0,EXP004C12,2.0
512.125,0.7806247497997998,EXP004C12,3.0
506.375,0.8569568250501305,EXP004C12,4.0
502.125,1.0532687216470449,EXP004C12,5.0
514.5,0.8660254037844386,EXP004C12,6.0
512.5,1.5,EXP004C12,7.0
507.0,1.224744871391589,EXP004C12,8.0
509.5,1.6583123951777,EXP004C24,1.0
516.0,0.7071067811865476,EXP004C24,2.0
513.875,0.5994789404140899,EXP004C24,3.0
516.25,1.0897247358851685,EXP004C24,4.0
507.875,1.165922381636102,EXP004C24,5.0
516.5,0.8660254037844386,EXP004C24,6.0
513.625,1.1110243021644486,EXP004C24,7.0
511.875,1.165922381636102,EXP004C24,8.0
437.125,0.33071891388307384,Exp0010B1,1.0
478.125,0.5994789404140899,Exp0010B1,2.0
476.625,1.3169567191065923,Exp0010B1,3.0
498.25,0.9682458365518543,Exp0010B1,4.0
495.25,0.4330127018922193,Exp0010B1,5.0
478.875,0.7806247497997998,Exp0010B1,6.0
477.0,1.0,Exp0010B1,7.0
440.625,0.8569568250501305,Exp0010B1,8.0
441.375,0.9921567416492215,Exp0010B10,1.0
487.375,1.4086784586980805,Exp0010B10,2.0
487.25,1.984313483298443,Exp0010B10,3.0
513.25,2.165063509461097,Exp0010B10,4.0
503.125,1.4523687548277813,Exp0010B10,5.0
493.375,2.496873044429772,Exp0010B10,6.0
475.0,1.224744871391589,Exp0010B10,7.0
440.875,1.899835519196333,Exp0010B10,8.0
463.5,1.5,Exp0010B5,1.0
434.75,0.9682458365518543,Exp0010B5,2.0
451.625,1.3169567191065923,Exp0010B5,3.0
457.5,0.7071067811865476,Exp0010B5,4.0
457.875,0.5994789404140899,Exp0010B5,5.0
472.375,0.8569568250501305,Exp0010B5,6.0
449.5,0.7071067811865476,Exp0010B5,7.0
472.75,0.82915619758885,Exp0010B5,8.0
463.0,1.0,Exp0010B14,1.0
439.75,1.0897247358851685,Exp0010B14,2.0
464.25,0.9682458365518543,Exp0010B14,3.0
460.0,1.0,Exp0010B14,4.0
460.5,0.8660254037844386,Exp0010B14,5.0
472.0,1.0,Exp0010B14,6.0
450.5,0.8660254037844386,Exp0010B14,7.0
472.5,1.0,Exp0010B14,8.0
380.5,0.7071067811865476,Exp0010B9,1.0
448.0,0.8660254037844386,Exp0010B9,2.0
431.75,0.4330127018922193,Exp0010B9,3.0
419.875,2.2043990110685496,Exp0010B9,4.0
420.125,2.2603926650031405,Exp0010B9,5.0
432.25,0.4330127018922193,Exp0010B9,6.0
444.0,0.5,Exp0010B9,7.0
389.875,0.5994789404140899,Exp0010B9,8.0
385.75,0.6614378277661477,Exp0010B18,1.0
450.375,0.9921567416492215,Exp0010B18,2.0
436.375,1.4086784586980805,Exp0010B18,3.0
425.25,1.5612494995995996,Exp0010B18,4.0
422.0,1.4142135623730951,Exp0010B18,5.0
428.625,0.6959705453537527,Exp0010B18,6.0
446.625,0.6959705453537527,Exp0010B18,7.0
390.25,1.1989578808281798,Exp0010B18,8.0
445.875,1.0532687216470449,Exp0010D1,1.0
440.125,1.165922381636102,Exp0010D1,2.0
436.0,1.6583123951777,Exp0010D1,3.0
457.375,2.2878756522153907,Exp0010D1,4.0
455.375,2.1758618981911515,Exp0010D1,5.0
443.625,1.3169567191065923,Exp0010D1,6.0
437.5,1.5,Exp0010D1,7.0
447.75,1.1989578808281798,Exp0010D1,8.0
439.25,1.3919410907075054,Exp0010D4,1.0
440.75,1.5612494995995996,Exp0010D4,2.0
440.375,1.3169567191065923,Exp0010D4,3.0
451.375,2.1758618981911515,Exp0010D4,4.0
449.875,1.964529205687714,Exp0010D4,5.0
450.625,1.4947825928876748,Exp0010D4,6.0
439.25,1.5612494995995996,Exp0010D4,7.0
447.375,1.3169567191065923,Exp0010D4,8.0
437.875,1.0532687216470449,Exp0010D7,1.0
435.875,1.0532687216470449,Exp0010D7,2.0
433.625,0.9921567416492215,Exp0010D7,3.0
463.5,1.6583123951777,Exp0010D7,4.0
453.75,2.165063509461097,Exp0010D7,5.0
438.25,1.479019945774904,Exp0010D7,6.0
435.625,1.4086784586980805,Exp0010D7,7.0
440.25,1.713913650100261,Exp0010D7,8.0
442.875,1.165922381636102,Exp0010D10,1.0
440.125,1.2686114456365274,Exp0010D10,2.0
435.625,1.2183492931011204,Exp0010D10,3.0
445.25,1.0897247358851685,Exp0010D10,4.0
442.75,1.1989578808281798,Exp0010D10,5.0
437.875,1.3635890143294642,Exp0010D10,6.0
434.25,1.0897247358851685,Exp0010D10,7.0
453.0,1.0,Exp0010D10,8.0
398.0,0.8660254037844386,Exp0010D2,1.0
404.625,2.496873044429772,Exp0010D2,2.0
409.75,1.299038105676658,Exp0010D2,3.0
424.75,1.1989578808281798,Exp0010D2,4.0
410.125,2.1469455046647083,Exp0010D2,5.0
418.875,0.7806247497997998,Exp0010D2,6.0
419.125,1.0532687216470449,Exp0010D2,7.0
411.625,0.9921567416492215,Exp0010D2,8.0
400.5,0.7071067811865476,Exp0010D5,1.0
403.625,0.8569568250501305,Exp0010D5,2.0
406.375,0.9921567416492215,Exp0010D5,3.0
424.5,1.118033988749895,Exp0010D5,4.0
394.0,1.5811388300841898,Exp0010D5,5.0
420.25,1.0897247358851685,Exp0010D5,6.0
413.875,1.3635890143294642,Exp0010D5,7.0
409.0,0.7071067811865476,Exp0010D5,8.0
399.375,1.3169567191065923,Exp0010D8,1.0
390.75,0.6614378277661477,Exp0010D8,2.0
403.25,2.222048604328897,Exp0010D8,3.0
413.125,0.9270248108869579,Exp0010D8,4.0
423.0,1.3228756555322954,Exp0010D8,5.0
411.875,0.7806247497997998,Exp0010D8,6.0
411.375,0.6959705453537527,Exp0010D8,7.0
397.5,1.0,Exp0010D8,8.0
399.125,1.0532687216470449,Exp0010D11,1.0
401.25,0.9682458365518543,Exp0010D11,2.0
409.125,1.0532687216470449,Exp0010D11,3.0
417.875,0.9270248108869579,Exp0010D11,4.0
419.375,1.2183492931011204,Exp0010D11,5.0
417.125,1.165922381636102,Exp0010D11,6.0
413.875,1.165922381636102,Exp0010D11,7.0
410.25,0.9682458365518543,Exp0010D11,8.0
360.875,0.5994789404140899,Exp0010D3,1.0
366.25,1.1989578808281798,Exp0010D3,2.0
366.625,0.8569568250501305,Exp0010D3,3.0
382.0,1.4142135623730951,Exp0010D3,4.0
374.125,1.165922381636102,Exp0010D3,5.0
371.0,0.7071067811865476,Exp0010D3,6.0
362.875,0.7806247497997998,Exp0010D3,7.0
366.0,1.0,Exp0010D3,8.0
369.5,0.8660254037844386,Exp0010D6,1.0
372.875,1.3635890143294642,Exp0010D6,2.0
370.25,1.984313483298443,Exp0010D6,3.0
380.625,1.79843682124227,Exp0010D6,4.0
379.125,1.4523687548277813,Exp0010D6,5.0
377.5,1.224744871391589,Exp0010D6,6.0
367.125,1.0532687216470449,Exp0010D6,7.0
379.375,0.9921567416492215,Exp0010D6,8.0
370.75,0.9682458365518543,Exp0010D9,1.0
366.375,0.9921567416492215,Exp0010D9,2.0
370.5,1.118033988749895,Exp0010D9,3.0
395.0,1.8708286933869707,Exp0010D9,4.0
389.25,2.1065374432940898,Exp0010D9,5.0
365.875,0.33071891388307384,Exp0010D9,6.0
364.625,1.1110243021644486,Exp0010D9,7.0
373.5,0.7071067811865476,Exp0010D9,8.0
368.0,1.224744871391589,Exp0010D12,1.0
365.75,0.6614378277661477,Exp0010D12,2.0
370.125,0.7806247497997998,Exp0010D12,3.0
373.5,0.8660254037844386,Exp0010D12,4.0
379.5,1.0,Exp0010D12,5.0
370.625,2.1758618981911515,Exp0010D12,6.0
372.125,0.7806247497997998,Exp0010D12,7.0
372.0,1.0,Exp0010D12,8.0
1380.25,3.8649062084350767,Exp0019C1,1.0
1378.25,4.115519408288582,Exp0019C1,2.0
1385.25,3.960744879438715,Exp0019C1,3.0
1380.0,3.5355339059327378,Exp0019C1,4.0
1371.25,4.656984002549289,Exp0019C1,5.0
1413.375,4.608077147791691,Exp0019C1,6.0
1383.5,4.153311931459037,Exp0019C1,7.0
1386.875,3.75624480032918,Exp0019C1,8.0
1387.625,5.543859215384171,Exp0019C13,1.0
1399.375,3.6721077053920954,Exp0019C13,2.0
1390.75,4.866980583482946,Exp0019C13,3.0
1363.875,4.342738191510052,Exp0019C13,4.0
1331.25,3.665719574653795,Exp0019C13,5.0
1419.625,4.181432170919432,Exp0019C13,6.0
1395.625,2.4462982238476156,Exp0019C13,7.0
1400.875,2.6190408549696205,Exp0019C13,8.0
1224.25,2.277608394786075,Exp0019C2,1.0
1230.625,3.6033838263498934,Exp0019C2,2.0
1208.625,1.996089927833914,Exp0019C2,3.0
1171.375,2.8695600708122493,Exp0019C2,4.0
1194.375,3.119995993587171,Exp0019C2,5.0
1245.75,2.0463381929681126,Exp0019C2,6.0
1238.25,3.799671038392666,Exp0019C2,7.0
1208.5,2.179449471770337,Exp0019C2,8.0
1164.25,3.8649062084350767,Exp0019C3,1.0
1168.625,2.4462982238476156,Exp0019C3,2.0
1179.25,2.9047375096555625,Exp0019C3,3.0
1175.875,2.521780125229002,Exp0019C3,4.0
1159.375,3.7059917700933984,Exp0019C3,5.0
1174.75,4.380353866983808,Exp0019C3,6.0
1175.0,3.570714214271425,Exp0019C3,7.0
1183.125,5.532573994082682,Exp0019C3,8.0
1165.5,4.272001872658765,Exp0019C15,1.0
1176.125,4.19635258289863,Exp0019C15,2.0
1186.625,3.0388114452858046,Exp0019C15,3.0
1153.125,3.370367190678191,Exp0019C15,4.0
1132.875,5.348773223833667,Exp0019C15,5.0
1179.75,3.59687364248454,Exp0019C15,6.0
1166.875,2.2603926650031405,Exp0019C15,7.0
1201.75,1.479019945774904,Exp0019C15,8.0
1406.5,13.388427838995884,Exp0019C4,1.0
1395.625,1.4086784586980805,Exp0019C4,2.0
1379.75,2.222048604328897,Exp0019C4,3.0
1337.625,1.8666480653835098,Exp0019C4,4.0
1323.625,2.496873044429772,Exp0019C4,5.0
1386.625,3.07967124868873,Exp0019C4,6.0
1382.875,2.521780125229002,Exp0019C4,7.0
1368.625,2.394655507583502,Exp0019C4,8.0
1402.5,4.924428900898052,Exp0019C16,1.0
1400.875,5.840323193111833,Exp0019C16,2.0
1395.25,6.94172168845741,Exp0019C16,3.0
1318.125,6.881814804250402,Exp0019C16,4.0
1341.25,4.943429983321297,Exp0019C16,5.0
1406.25,5.332682251925386,Exp0019C16,6.0
1399.875,5.622221536012255,Exp0019C16,7.0
1406.125,5.441449714919729,Exp0019C16,8.0
1206.5,2.179449471770337,Exp0019C5,1.0
1237.75,2.165063509461097,Exp0019C5,2.0
1229.875,2.4717149916606487,Exp0019C5,3.0
1223.0,2.3979157616563596,Exp0019C5,4.0
1201.875,1.899835519196333,Exp0019C5,5.0
1246.5,2.7386127875258306,Exp0019C5,6.0
1245.25,2.5860201081971503,Exp0019C5,7.0
1251.375,2.496873044429772,Exp0019C5,8.0
1173.0,4.092676385936225,Exp0019C6,1.0
1213.75,3.112474899497183,Exp0019C6,2.0
1185.875,3.4072532926097527,Exp0019C6,3.0
1169.375,3.6721077053920954,Exp0019C6,4.0
1147.5,3.774917217635375,Exp0019C6,5.0
1173.0,4.47213595499958,Exp0019C6,6.0
1180.375,4.470388685561916,Exp0019C6,7.0
1181.125,4.484347778663024,Exp0019C6,8.0
1159.125,3.75624480032918,Exp0019C18,1.0
1163.375,1.996089927833914,Exp0019C18,2.0
1169.625,3.07967124868873,Exp0019C18,3.0
1142.125,4.19635258289863,Exp0019C18,4.0
1109.75,3.307189138830738,Exp0019C18,5.0
1173.125,4.19635258289863,Exp0019C18,6.0
1161.625,2.7357585785299112,Exp0019C18,7.0
1171.875,2.8034576865007255,Exp0019C18,8.0
1377.125,5.532573994082682,Exp0019C7,1.0
1403.25,6.2599920127744575,Exp0019C7,2.0
1404.875,4.78114787472632,Exp0019C7,3.0
1367.75,5.539629951540085,Exp0019C7,4.0
1344.875,5.301827515112124,Exp0019C7,5.0
1429.75,4.115519408288582,Exp0019C7,6.0
1385.375,4.470388685561916,Exp0019C7,7.0
1403.375,3.3888604279314896,Exp0019C7,8.0
1412.0,4.847679857416329,Exp0019C19,1.0
1399.125,5.3253521010351985,Exp0019C19,2.0
1398.5,4.358898943540674,Exp0019C19,3.0
1333.25,3.112474899497183,Exp0019C19,4.0
1324.375,3.119995993587171,Exp0019C19,5.0
1376.375,3.9031237489989987,Exp0019C19,6.0
1370.625,2.8256636388643286,Exp0019C19,7.0
1386.875,1.5360257159305635,Exp0019C19,8.0
1216.0,3.122498999199199,Exp0019C8,1.0
1244.625,2.595067436503337,Exp0019C8,2.0
1231.5714285714287,2.3211538298959886,Exp0019C8,3.0
1210.125,2.315032397181517,Exp0019C8,4.0
1211.0,1.9364916731037085,Exp0019C8,5.0
1253.125,2.8034576865007255,Exp0019C8,6.0
1225.625,2.341874249399399,Exp0019C8,7.0
1228.125,2.4206145913796355,Exp0019C8,8.0
1188.875,4.648588495446763,Exp0019C20,1.0
1214.0,2.345207879911715,Exp0019C20,2.0
1208.125,3.179524335494226,Exp0019C20,3.0
1134.0,2.23606797749979,Exp0019C20,4.0
1157.625,3.6721077053920954,Exp0019C20,5.0
1245.875,2.8034576865007255,Exp0019C20,6.0
1223.75,3.491060010942235,Exp0019C20,7.0
1215.25,2.277608394786075,Exp0019C20,8.0
1159.375,5.543859215384171,Exp0019C9,1.0
1168.375,2.9553976043842223,Exp0019C9,2.0
1214.375,3.9350190596742984,Exp0019C9,3.0
1170.25,3.832427429188973,Exp0019C9,4.0
1146.375,3.2379584617471546,Exp0019C9,5.0
1225.875,4.428247395979588,Exp0019C9,6.0
1166.5,2.958039891549808,Exp0019C9,7.0
1174.0,3.4641016151377544,Exp0019C9,8.0
1139.5,2.8284271247461903,Exp0019C21,1.0
1151.875,2.2603926650031405,Exp0019C21,2.0
1192.375,3.6033838263498934,Exp0019C21,3.0
1131.75,2.436698586202241,Exp0019C21,4.0
1098.5,2.23606797749979,Exp0019C21,5.0
1207.125,4.399928976699511,Exp0019C21,6.0
1153.25,1.8540496217739157,Exp0019C21,7.0
1166.875,2.5708704751503917,Exp0019C21,8.0
1407.25,4.235268586524354,Exp0019C10,1.0
1399.25,3.665719574653795,Exp0019C10,2.0
1369.5,3.5355339059327378,Exp0019C10,3.0
1383.125,3.3330729064933458,Exp0019C10,4.0
1354.875,2.4717149916606487,Exp0019C10,5.0
1415.75,3.191786333700926,Exp0019C10,6.0
1383.625,3.119995993587171,Exp0019C10,7.0
1411.5,2.598076211353316,Exp0019C10,8.0
1361.5,3.7416573867739413,Exp0019C22,1.0
1356.0,3.968626966596886,Exp0019C22,2.0
1365.25,4.408798022137099,Exp0019C22,3.0
1280.25,4.380353866983808,Exp0019C22,4.0
1296.375,4.768057780690163,Exp0019C22,5.0
1380.625,3.4977671449083054,Exp0019C22,6.0
1361.25,2.9895651857753496,Exp0019C22,7.0
1359.5,4.415880433163924,Exp0019C22,8.0
1216.625,3.5333235062756425,Exp0019C11,1.0
1227.0,2.598076211353316,Exp0019C11,2.0
1216.25,2.277608394786075,Exp0019C11,3.0
1197.625,2.2325713874364688,Exp0019C11,4.0
1204.125,2.521780125229002,Exp0019C11,5.0
1232.0,2.692582403567252,Exp0019C11,6.0
1222.75,2.1065374432940898,Exp0019C11,7.0
1224.625,2.6427968139832467,Exp0019C11,8.0
1156.25,3.031088913245535,Exp0019C12,1.0
1168.125,2.2043990110685496,Exp0019C12,2.0
1160.5,2.0,Exp0019C12,3.0
1166.0,2.1213203435596424,Exp0019C12,4.0
1126.375,1.653594569415369,Exp0019C12,5.0
1183.75,2.222048604328897,Exp0019C12,6.0
1165.875,2.4206145913796355,Exp0019C12,7.0
1178.5,2.449489742783178,Exp0019C12,8.0
1142.125,4.19635258289863,Exp0019C24,1.0
1142.625,2.1758618981911515,Exp0019C24,2.0
1150.25,2.165063509461097,Exp0019C24,3.0
1086.75,1.984313483298443,Exp0019C24,4.0
1103.625,3.637908052713812,Exp0019C24,5.0
1149.75,2.8613807855648994,Exp0019C24,6.0
1152.75,2.537222891273055,Exp0019C24,7.0
1164.375,3.7059917700933984,Exp0019C24,8.0
970.25,1.920286436967152,Exp0019B1,1.0
977.375,1.653594569415369,Exp0019B1,2.0
965.5,1.6583123951777,Exp0019B1,3.0
1048.75,1.6393596310755,Exp0019B1,4.0
1027.25,1.713913650100261,Exp0019B1,5.0
963.75,1.920286436967152,Exp0019B1,6.0
953.25,1.0897247358851685,Exp0019B1,7.0
984.625,1.1110243021644486,Exp0019B1,8.0
570.875,0.9270248108869579,Exp0019B13,1.0
649.5,1.224744871391589,Exp0019B13,2.0
563.125,1.0532687216470449,Exp0019B13,3.0
903.75,8.728545125048045,Exp0019B13,4.0
878.25,1.5612494995995996,Exp0019B13,5.0
563.5,1.9364916731037085,Exp0019B13,6.0
643.5,1.0,Exp0019B13,7.0
570.375,0.8569568250501305,Exp0019B13,8.0
858.625,1.1110243021644486,Exp0019B2,1.0
882.625,1.9324531042175384,Exp0019B2,2.0
885.375,2.6427968139832467,Exp0019B2,3.0
905.25,1.0897247358851685,Exp0019B2,4.0
947.0,1.118033988749895,Exp0019B2,5.0
905.875,2.2603926650031405,Exp0019B2,6.0
875.0,0.8660254037844386,Exp0019B2,7.0
870.5,1.6583123951777,Exp0019B2,8.0
501.0,0.5,Exp0019B14,1.0
591.0,0.5,Exp0019B14,2.0
517.375,2.057759704144291,Exp0019B14,3.0
787.0,0.5,Exp0019B14,4.0
801.75,0.9682458365518543,Exp0019B14,5.0
530.5,1.5,Exp0019B14,6.0
583.25,0.4330127018922193,Exp0019B14,7.0
522.0,0.5,Exp0019B14,8.0
801.625,0.6959705453537527,Exp0019B3,1.0
814.875,1.5360257159305635,Exp0019B3,2.0
819.75,0.82915619758885,Exp0019B3,3.0
890.0,1.224744871391589,Exp0019B3,4.0
863.125,1.4523687548277813,Exp0019B3,5.0
823.75,1.0897247358851685,Exp0019B3,6.0
819.75,1.0897247358851685,Exp0019B3,7.0
813.125,1.0532687216470449,Exp0019B3,8.0
610.25,1.1989578808281798,Exp0019B15,1.0
760.5,1.224744871391589,Exp0019B15,2.0
650.375,0.6959705453537527,Exp0019B15,3.0
752.75,1.6393596310755,Exp0019B15,4.0
731.625,1.4086784586980805,Exp0019B15,5.0
649.5,1.224744871391589,Exp0019B15,6.0
766.75,0.82915619758885,Exp0019B15,7.0
615.125,0.9270248108869579,Exp0019B15,8.0
979.375,2.8695600708122493,Exp0019B4,1.0
972.375,2.9973947020704497,Exp0019B4,2.0
994.75,7.39509972887452,Exp0019B4,3.0
1051.25,2.48746859276655,Exp0019B4,4.0
1022.25,3.2691742076555053,Exp0019B4,5.0
1021.5,7.810249675906654,Exp0019B4,6.0
964.0,2.3979157616563596,Exp0019B4,7.0
976.5,2.9154759474226504,Exp0019B4,8.0
484.0,0.7071067811865476,Exp0019B16,1.0
518.625,0.6959705453537527,Exp0019B16,2.0
810.75,4.115519408288582,Exp0019B16,3.0
892.625,1.5761900266148114,Exp0019B16,4.0
889.5,1.4142135623730951,Exp0019B16,5.0
840.0,4.55521678957215,Exp0019B16,6.0
518.625,0.4841229182759271,Exp0019B16,7.0
486.875,0.33071891388307384,Exp0019B16,8.0
877.25,2.537222891273055,Exp0019B5,1.0
883.5,1.5811388300841898,Exp0019B5,2.0
876.375,0.9921567416492215,Exp0019B5,3.0
910.25,0.9682458365518543,Exp0019B5,4.0
913.75,1.0897247358851685,Exp0019B5,5.0
893.25,1.0897247358851685,Exp0019B5,6.0
889.625,1.79843682124227,Exp0019B5,7.0
898.5,2.9154759474226504,Exp0019B5,8.0
826.875,8.491723912139395,Exp0019B17,1.0
748.875,0.7806247497997998,Exp0019B17,2.0
741.875,0.5994789404140899,Exp0019B17,3.0
786.5,0.7071067811865476,Exp0019B17,4.0
791.125,1.2686114456365274,Exp0019B17,5.0
765.625,0.4841229182759271,Exp0019B17,6.0
741.75,1.1989578808281798,Exp0019B17,7.0
840.375,2.54644359843292,Exp0019B17,8.0
1242.75,39.03123748998999,Exp0019B6,1.0
828.0,1.224744871391589,Exp0019B6,2.0
820.875,2.1469455046647083,Exp0019B6,3.0
847.125,1.899835519196333,Exp0019B6,4.0
823.75,2.0463381929681126,Exp0019B6,5.0
821.375,2.394655507583502,Exp0019B6,6.0
818.25,1.713913650100261,Exp0019B6,7.0
1206.375,37.372909640540435,Exp0019B6,8.0
1276.5,43.246387132337425,Exp0019B18,1.0
822.625,1.5761900266148114,Exp0019B18,2.0
697.125,1.3635890143294642,Exp0019B18,3.0
747.25,0.9682458365518543,Exp0019B18,4.0
729.125,0.7806247497997998,Exp0019B18,5.0
697.375,0.8569568250501305,Exp0019B18,6.0
827.375,0.6959705453537527,Exp0019B18,7.0
1235.0,43.41658669218482,Exp0019B18,8.0
1109.625,2.1758618981911515,Exp0019B7,1.0
1449.5,26.49056435789921,Exp0019B7,2.0
1051.25,2.5860201081971503,Exp0019B7,3.0
1026.625,2.1758618981911515,Exp0019B7,4.0
1008.125,1.899835519196333,Exp0019B7,5.0
1091.0,2.0,Exp0019B7,6.0
1419.75,25.262373206015305,Exp0019B7,7.0
1131.125,1.4523687548277813,Exp0019B7,8.0
1011.0,2.0615528128088303,Exp0019B19,1.0
1307.25,33.81475269760227,Exp0019B19,2.0
977.75,0.9682458365518543,Exp0019B19,3.0
850.75,1.0897247358851685,Exp0019B19,4.0
839.25,1.3919410907075054,Exp0019B19,5.0
990.5,0.8660254037844386,Exp0019B19,6.0
1304.0,35.92700933837939,Exp0019B19,7.0
975.875,0.9270248108869579,Exp0019B19,8.0
1009.125,3.3330729064933458,Exp0019B8,1.0
989.0,2.5495097567963922,Exp0019B8,2.0
1128.375,18.8542932776596,Exp0019B8,3.0
909.375,1.4086784586980805,Exp0019B8,4.0
912.625,1.653594569415369,Exp0019B8,5.0
1157.75,20.085753657754545,Exp0019B8,6.0
938.375,1.8666480653835098,Exp0019B8,7.0
1042.125,3.585997071945263,Exp0019B8,8.0
903.5,3.872983346207417,Exp0019B20,1.0
912.875,0.5994789404140899,Exp0019B20,2.0
1040.875,22.893435194395796,Exp0019B20,3.0
773.125,0.5994789404140899,Exp0019B20,4.0
765.875,1.8328597873268975,Exp0019B20,5.0
1080.375,22.682248014692018,Exp0019B20,6.0
877.875,0.5994789404140899,Exp0019B20,7.0
922.25,4.380353866983808,Exp0019B20,8.0
808.875,0.5994789404140899,Exp0019B9,1.0
807.125,0.5994789404140899,Exp0019B9,2.0
800.25,2.9895651857753496,Exp0019B9,3.0
841.75,1.0897247358851685,Exp0019B9,4.0
817.125,0.5994789404140899,Exp0019B9,5.0
801.875,0.5994789404140899,Exp0019B9,6.0
797.625,1.2183492931011204,Exp0019B9,7.0
789.125,2.0879116360612584,Exp0019B9,8.0
786.875,2.315032397181517,Exp0019B21,1.0
800.625,1.8666480653835098,Exp0019B21,2.0
825.25,0.9682458365518543,Exp0019B21,3.0
739.875,0.5994789404140899,Exp0019B21,4.0
720.125,1.0532687216470449,Exp0019B21,5.0
824.5,0.5,Exp0019B21,6.0
813.875,0.7806247497997998,Exp0019B21,7.0
785.375,0.8569568250501305,Exp0019B21,8.0
1035.875,8.222492018846841,Exp0019B10,1.0
974.75,1.984313483298443,Exp0019B10,2.0
954.25,1.299038105676658,Exp0019B10,3.0
1008.625,0.8569568250501305,Exp0019B10,4.0
1007.5,1.9364916731037085,Exp0019B10,5.0
948.625,1.4086784586980805,Exp0019B10,6.0
963.75,1.713913650100261,Exp0019B10,7.0
1036.5,8.200609733428363,Exp0019B10,8.0
1096.375,11.842059575935261,Exp0019B22,1.0
1005.25,1.1989578808281798,Exp0019B22,2.0
974.25,1.1989578808281798,Exp0019B22,3.0
875.75,0.6614378277661477,Exp0019B22,4.0
855.5,1.224744871391589,Exp0019B22,5.0
988.375,0.8569568250501305,Exp0019B22,6.0
992.875,1.0532687216470449,Exp0019B22,7.0
1088.0,9.055385138137417,Exp0019B22,8.0
912.25,7.660776723022281,Exp0019B11,1.0
868.875,2.521780125229002,Exp0019B11,2.0
842.375,1.653594569415369,Exp0019B11,3.0
886.25,0.9682458365518543,Exp0019B11,4.0
880.625,2.4462982238476156,Exp0019B11,5.0
857.5,1.118033988749895,Exp0019B11,6.0
845.75,1.6393596310755,Exp0019B11,7.0
940.0,8.139410298049853,Exp0019B11,8.0
957.875,9.905017667828766,Exp0019B23,1.0
909.125,0.9270248108869579,Exp0019B23,2.0
870.25,1.5612494995995996,Exp0019B23,3.0
771.375,0.4841229182759271,Exp0019B23,4.0
770.625,0.8569568250501305,Exp0019B23,5.0
887.5,0.8660254037844386,Exp0019B23,6.0
886.125,1.4523687548277813,Exp0019B23,7.0
978.25,8.842369591913696,Exp0019B23,8.0
892.125,9.93022532473458,Exp0019B12,1.0
801.75,2.0463381929681126,Exp0019B12,2.0
991.625,18.701186459687523,Exp0019B12,3.0
861.875,2.0879116360612584,Exp0019B12,4.0
838.25,1.7853571071357126,Exp0019B12,5.0
984.25,18.886172190256023,Exp0019B12,6.0
788.75,2.222048604328897,Exp0019B12,7.0
894.125,10.19114198703953,Exp0019B12,8.0
930.375,10.049098218248242,Exp0019B24,1.0
832.75,0.82915619758885,Exp0019B24,2.0
1056.0,20.85665361461421,Exp0019B24,3.0
739.5,0.7071067811865476,Exp0019B24,4.0
722.75,1.0897247358851685,Exp0019B24,5.0
1051.625,21.053132189771667,Exp0019B24,6.0
829.25,1.299038105676658,Exp0019B24,7.0
942.875,11.493884243370472,Exp0019B24,8.0
260.5,0.7071067811865476,Exp007A10,1.0
224.625,1.2183492931011204,Exp007A10,2.0
309.625,0.9921567416492215,Exp007A10,3.0
276.0,1.7320508075688772,Exp007A10,4.0
238.125,1.0532687216470449,Exp007A10,5.0
239.0,0.0,Exp007A10,6.0
267.0,0.0,Exp007A10,7.0
238.375,1.1110243021644486,Exp007A10,8.0
244.375,0.8569568250501305,Exp007A12,1.0
240.125,1.6153559979150107,Exp007A12,2.0
233.75,0.82915619758885,Exp007A12,3.0
233.125,0.7806247497997998,Exp007A12,4.0
229.375,0.4841229182759271,Exp007A12,5.0
233.0,0.8660254037844386,Exp007A12,6.0
232.375,0.8569568250501305,Exp007A12,7.0
238.875,0.33071891388307384,Exp007A12,8.0
231.5,0.7071067811865476,Exp007A1,1.0
242.5,2.7838821814150108,Exp007A1,2.0
234.625,0.4841229182759271,Exp007A1,3.0
236.25,0.4330127018922193,Exp007A1,4.0
227.875,0.33071891388307384,Exp007A1,5.0
230.875,0.5994789404140899,Exp007A1,6.0
237.875,0.7806247497997998,Exp007A1,7.0
244.875,2.315032397181517,Exp007A1,8.0
225.75,0.6614378277661477,Exp007A2,1.0
220.25,0.4330127018922193,Exp007A2,2.0
222.125,0.33071891388307384,Exp007A2,3.0
234.125,0.33071891388307384,Exp007A2,4.0
235.75,0.6614378277661477,Exp007A2,5.0
236.0,0.5,Exp007A2,6.0
228.75,0.4330127018922193,Exp007A2,7.0
227.25,0.4330127018922193,Exp007A2,8.0
197.375,0.8569568250501305,Exp007A3,1.0
196.5,1.118033988749895,Exp007A3,2.0
195.25,0.4330127018922193,Exp007A3,3.0
197.25,0.82915619758885,Exp007A3,4.0
196.25,0.6614378277661477,Exp007A3,5.0
197.125,0.33071891388307384,Exp007A3,6.0
